idade,sigla_uf,numero_membros_familia,renda_mensal_todas_fontes_deflacionado,renda_mensal_familia_deflacionado,frequenta_escola,anos_estudo,serie_frequentada,grau_frequentado,sexo,raca_cor
6,PE,,,,1,0,,7,1,2
7,PE,,,,1,0,,7,0,8
9,PE,,,,0,0,,,0,8
9,PE,,,,0,0,,,1,2
6,PE,,,,1,0,,7,0,2
6,PE,,,,0,0,,,0,8
8,PE,,,,0,0,,,0,8
6,PE,,,,1,0,,7,0,2
8,PE,,,,0,0,,,1,4
9,PE,,,,0,0,,,1,4
6,PE,,,,1,0,,7,1,8
6,PE,,,,1,0,,7,0,2
8,PE,,,,1,0,,7,1,8
7,PE,,,,1,0,,7,0,2
9,PE,,,,0,1,,,1,8
8,PE,,,,0,0,,,1,2
7,PE,,,,0,0,,,1,2
6,PE,,,,0,0,,,0,2
6,PE,,,,0,0,,,0,8
6,PE,,,,1,0,,7,1,8
6,PE,,,,1,0,,7,1,2
9,PE,,,,0,0,,,0,2
6,PE,,,,0,0,,,1,2
7,PE,,,,1,0,,7,1,8
6,PE,,,,1,0,,7,1,2
6,PE,,,,1,0,,7,0,8
7,PE,,,,1,0,,7,1,2
7,PE,,,,0,0,,,1,8
8,PE,,,,0,0,,,0,8
7,PE,,,,0,0,,,1,8
6,PE,,,,0,0,,,0,2
7,PE,,,,1,0,,7,0,8
7,PE,,,,1,0,,7,0,2
6,PE,,,,1,0,,7,1,2
7,PE,,,,1,0,,7,0,2
8,PE,,,,0,1,,,0,8
6,PE,,,,0,0,,,0,8
6,PE,,,,1,0,,7,1,8
9,PE,,,,1,0,,7,0,8
7,PE,,,,1,0,,7,1,2
9,PE,,,,0,0,,,0,8
6,PE,,,,0,0,,,0,8
8,PE,,,,0,0,,,0,8
6,PE,,,,1,0,,7,1,2
6,PE,,,,1,0,,7,0,2
6,PE,,,,0,0,,,1,2
6,PE,,,,1,0,,7,1,8
7,PE,,,,0,0,,,1,8
9,PE,,,,1,0,,7,0,4
9,PE,,,,1,0,,7,0,4
9,PE,,,,1,0,,7,0,8
6,PE,,,,0,0,,,1,2
6,PE,,,,0,0,,,0,2
8,PE,,,,1,0,,7,0,2
6,PE,,,,1,0,,7,1,2
7,PE,,,,1,0,,7,0,2
6,PE,,,,1,0,,7,0,8
7,PE,,,,1,0,,7,0,2
6,PE,,,,0,0,,,1,8
7,PE,,,,0,0,,,1,8
6,PE,,,,1,0,,7,0,2
7,PE,,,,1,0,,7,1,8
6,PE,,,,1,0,,7,1,8
7,PE,,,,1,0,,7,0,8
8,PE,,,,0,0,,,1,8
7,PE,,,,0,0,,,1,8
6,PE,,,,1,0,,7,0,8
9,PE,,,,1,0,,7,1,8
6,PE,,,,1,0,,7,0,8
6,PE,,,,1,0,,7,1,8
8,PE,,,,1,0,,7,0,2
7,PE,,,,1,0,,7,0,8
6,PE,,,,1,0,,7,1,2
6,PE,,,,1,0,,7,0,8
8,PE,,,,0,0,,,1,4
6,PE,,,,0,0,,,1,8
8,PE,,,,0,0,,,0,8
6,PE,,,,1,0,,7,1,8
6,PE,,,,1,0,,7,0,2
6,PE,,,,1,0,,7,0,2
6,PE,,,,1,0,,7,1,2
6,PE,,,,1,0,,7,0,2
7,PE,,,,0,0,,,1,8
6,PE,,,,0,0,,,1,8
7,PE,,,,0,0,,,0,4
7,PE,,,,0,0,,,0,8
6,PE,,,,0,0,,,0,8
7,PE,,,,1,0,,7,0,8
6,PE,,,,1,0,,7,1,8
6,PE,,,,1,0,,7,1,8
6,PE,,,,0,0,,,1,8
6,PE,,,,0,0,,,0,8
7,PE,,,,0,0,,,1,8
6,PE,,,,0,0,,,1,8
7,PE,,,,1,0,,7,0,8
6,PE,,,,1,0,,7,0,2
7,PE,,,,1,0,,7,0,8
6,PE,,,,1,0,,7,1,8
6,PE,,,,1,0,,7,1,8
6,PE,,,,1,0,,7,1,2
8,PE,,,,0,0,,,1,2
6,PE,,,,1,0,,7,1,2
9,PE,,,,0,0,,,0,2
6,PE,,,,0,0,,,0,2
6,PE,,,,0,0,,,1,2
8,PE,,,,0,1,,,1,8
6,PE,,,,1,0,,7,0,2
6,PE,,,,1,0,,7,0,8
6,PE,,,,1,0,,7,0,8
6,PE,,,,1,0,,7,0,8
8,PE,,,,0,0,,,0,8
7,PE,,,,0,0,,,1,8
7,PE,,,,1,0,,7,1,8
6,PE,,,,1,0,,7,0,2
9,PE,,,,0,0,,,1,8
6,PE,,,,0,0,,,1,8
6,PE,,,,1,0,,7,1,8
6,PE,,,,1,0,,7,1,8
9,PE,,,,0,3,,,1,8
7,PE,,,,1,0,,7,0,8
9,PE,,,,0,0,,,1,2
8,PE,,,,1,0,,7,0,8
9,PE,,,,1,0,,7,1,2
7,PE,,,,0,0,,,1,8
6,PE,,,,0,0,,,0,2
6,PE,,,,0,0,,,1,8
7,PE,,,,1,0,,7,0,8
8,PE,,,,1,0,,7,0,2
6,PE,,,,1,0,,7,0,2
8,PE,,,,0,0,,,0,8
7,PE,,,,0,0,,,0,2
6,PE,,,,1,0,,7,0,8
6,PE,,,,1,0,,7,1,4
8,PE,,,,0,0,,,1,8
7,PE,,,,1,0,,7,1,8
6,PE,,,,0,0,,,1,8
6,PE,,,,0,0,,,1,8
6,PE,,,,1,0,,7,0,2
6,PE,,,,1,0,,7,1,2
9,PE,,,,0,1,,,0,2
7,PE,,,,1,0,,7,1,2
6,PE,,,,0,0,,,0,8
6,PE,,,,1,0,,7,0,8
6,PE,,,,0,0,,,0,8
8,PE,,,,0,0,,,0,4
6,PE,,,,0,0,,,1,4
7,PE,,,,1,0,,7,0,8
6,PE,,,,0,0,,,0,2
7,PE,,,,1,0,,7,0,8
8,PE,,,,1,0,,7,1,8
7,PE,,,,0,0,,,0,2
8,PE,,,,1,0,,7,1,8
6,PE,,,,1,0,,7,1,2
9,PE,,,,0,0,,,1,8
7,PE,,,,0,0,,,0,2
6,PE,,,,0,0,,,1,8
7,PE,,,,1,0,,7,1,2
6,PE,,,,1,0,,7,0,8
8,PE,,,,0,0,,,1,8
7,PE,,,,0,0,,,1,8
6,PE,,,,0,0,,,1,8
9,PE,,,,0,0,,,1,8
6,PE,,,,1,0,,7,1,8
7,PE,,,,1,0,,7,1,2
6,PE,,,,1,0,,7,1,8
7,PE,,,,1,0,,7,0,8
6,PE,,,,1,0,,7,0,8
6,PE,,,,1,0,,7,0,8
6,PE,,,,1,0,,7,1,8
6,PE,,,,0,0,,,1,8
6,PE,,,,1,0,,7,0,2
7,PE,,,,1,0,,7,0,2
6,PE,,,,1,0,,7,1,2
6,PE,,,,0,0,,,1,8
6,PE,,,,1,0,,7,0,8
7,PE,,,,1,0,,7,0,2
6,PE,,,,1,0,,7,1,8
7,PE,,,,1,0,,7,0,2
7,PE,,,,0,0,,,1,8
6,PE,,,,0,0,,,0,8
6,PE,,,,1,0,,7,1,8
6,PE,,,,1,0,,7,1,8
6,PE,,,,0,0,,,1,8
6,PE,,,,1,0,,7,0,2
6,PE,,,,0,0,,,1,8
6,PE,,,,1,0,,7,0,8
9,PE,,,,0,0,,,0,8
8,PE,,,,0,0,,,0,8
7,PE,,,,0,0,,,1,4
6,PE,,,,1,0,,7,0,2
9,PE,,,,0,0,,,0,2
7,PE,,,,0,0,,,1,2
7,PE,,,,0,0,,,0,2
7,PE,,,,0,0,,,0,2
6,PE,,,,1,0,,7,0,8
7,PE,,,,1,0,,7,1,8
6,PE,,,,1,0,,7,0,8
7,PE,,,,0,0,,,0,8
6,PE,,,,1,0,,7,0,8
7,PE,,,,0,0,,,0,2
6,PE,,,,1,0,,7,0,2
6,PE,,,,1,0,,7,1,8
6,PE,,,,1,0,,7,0,8
6,PE,,,,1,0,,7,1,4
6,PE,,,,1,0,,7,1,8
6,PE,,,,1,0,,7,0,2
7,PE,,,,1,0,,7,0,8
6,PE,,,,0,0,,,1,8
8,PE,,,,1,0,,7,0,8
6,PE,,,,1,0,,7,0,8
6,PE,,,,1,0,,7,0,8
7,PE,,,,1,0,,7,0,8
7,PE,,,,0,0,,,0,8
6,PE,,,,0,0,,,0,8
8,PE,,,,0,0,,,0,8
6,PE,,,,1,0,,7,1,8
6,PE,,,,0,0,,,1,4
6,PE,,,,0,0,,,0,8
6,PE,,,,0,0,,,0,8
6,PE,,,,1,0,,7,1,8
8,PE,,,,0,0,,,1,8
8,PE,,,,0,0,,,0,8
7,PE,,,,1,0,,7,0,8
8,PE,,,,0,0,,,0,4
9,PE,,,,0,0,,,1,2
6,PE,,,,1,0,,7,0,2
9,PE,,,,0,0,,,1,8
8,PE,,,,1,0,,7,1,8
7,PE,,,,0,0,,,1,8
6,PE,,,,1,0,,7,0,8
9,PE,,,,0,0,,,0,8
8,PE,,,,0,0,,,0,2
7,PE,,,,0,0,,,1,2
6,PE,,,,1,0,,7,0,8
7,PE,,,,0,0,,,1,8
6,PE,,,,0,0,,,0,8
8,PE,,,,0,0,,,0,8
7,PE,,,,0,0,,,1,8
6,PE,,,,1,0,,7,0,8
7,PE,,,,0,0,,,1,4
6,PE,,,,0,0,,,1,8
6,PE,,,,1,0,,7,0,2
7,PE,,,,1,0,,7,1,2
7,PE,,,,1,0,,7,1,2
9,PE,,,,0,1,,,1,2
7,PE,,,,0,0,,,1,8
6,PE,,,,0,0,,,0,8
7,PE,,,,1,0,,7,1,4
6,PE,,,,0,0,,,0,8
7,PE,,,,1,0,,7,0,8
7,PE,,,,1,0,,7,1,8
6,PE,,,,1,0,,7,0,8
7,PE,,,,0,1,,,1,8
6,PE,,,,1,0,,7,0,8
7,PE,,,,0,0,,,1,8
7,PE,,,,0,0,,,0,8
7,PE,,,,1,0,,7,1,8
6,PE,,,,0,0,,,1,8
8,PE,,,,0,0,,,1,2
7,PE,,,,1,0,,7,1,8
9,PE,,,,0,0,,,1,2
6,PE,,,,1,0,,7,0,8
6,PE,,,,1,0,,7,1,2
8,PE,,,,1,0,,7,1,8
6,PE,,,,1,0,,7,1,8
6,PE,,,,1,0,,7,1,2
7,PE,,,,1,0,,7,1,8
7,PE,,,,1,0,,7,0,2
6,PE,,,,1,0,,7,0,8
6,PE,,,,0,0,,,0,2
7,PE,,,,1,0,,7,1,4
6,PE,,,,1,0,,7,1,2
6,PE,,,,1,0,,7,0,8
6,PE,,,,1,0,,7,0,8
7,PE,,,,0,0,,,0,8
6,PE,,,,1,0,,7,1,2
6,PE,,,,1,0,,7,1,2
6,PE,,,,1,0,,7,1,8
6,PE,,,,0,0,,,0,2
8,PE,,,,1,0,,7,0,8
6,PE,,,,1,0,,7,0,2
9,PE,,,,0,0,,,0,8
6,PE,,,,1,0,,7,1,8
7,PE,,,,0,0,,,1,8
6,PE,,,,1,0,,7,0,8
7,PE,,,,0,0,,,0,8
9,PE,,,,0,2,,,1,8
8,PE,,,,1,0,,7,1,8
7,PE,,,,0,0,,,1,8
6,PE,,,,1,0,,7,0,8
7,PE,,,,0,0,,,1,8
7,PE,,,,1,0,,7,0,8
6,PE,,,,1,0,,7,0,2
6,PE,,,,1,0,,7,1,2
6,PE,,,,1,0,,7,0,2
7,PE,,,,1,0,,7,1,8
6,PE,,,,1,0,,7,0,8
7,PE,,,,0,0,,,1,8
6,PE,,,,1,0,,7,0,8
6,PE,,,,1,0,,7,1,2
8,RJ,,,,1,0,,7,1,2
7,RJ,,,,0,0,,,1,2
6,RJ,,,,0,0,,,0,8
6,RJ,,,,1,0,,7,1,8
7,RJ,,,,1,0,,7,0,2
8,RJ,,,,1,0,,7,0,8
7,RJ,,,,0,1,,,0,8
6,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,0,2
7,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,0,2
7,RJ,,,,0,0,,,1,2
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,0,8
7,RJ,,,,1,0,,7,1,8
6,RJ,,,,1,0,,7,0,8
9,RJ,,,,0,2,,,1,2
8,RJ,,,,0,1,,,1,2
6,RJ,,,,1,0,,7,1,4
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,0,0,,,0,4
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,1,2
6,RJ,,,,0,0,,,1,2
6,RJ,,,,0,0,,,0,8
6,RJ,,,,0,0,,,1,8
6,RJ,,,,1,0,,7,0,2
7,RJ,,,,1,0,,7,1,8
8,RJ,,,,0,0,,,1,4
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,1,8
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,0,0,,,0,8
6,RJ,,,,0,0,,,1,4
6,RJ,,,,1,0,,7,0,2
7,RJ,,,,1,0,,7,1,8
7,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,1,2
8,RJ,,,,1,0,,7,0,8
9,RJ,,,,0,0,,,0,8
9,RJ,,,,0,0,,,0,2
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,1,2
6,RJ,,,,0,0,,,0,8
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,0,0,,,1,2
7,RJ,,,,1,0,,7,1,8
6,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,1,2
7,RJ,,,,1,0,,7,1,2
8,RJ,,,,0,0,,,1,2
6,RJ,,,,1,0,,7,0,2
7,RJ,,,,1,0,,7,1,2
8,RJ,,,,1,0,,7,0,2
7,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,0,8
7,RJ,,,,0,0,,,0,8
7,RJ,,,,1,0,,7,0,8
6,RJ,,,,1,0,,7,0,2
7,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,1,4
7,RJ,,,,1,0,,7,0,2
6,RJ,,,,0,0,,,1,2
6,RJ,,,,0,0,,,1,8
6,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,0,2
7,RJ,,,,1,0,,7,1,2
7,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,0,8
6,RJ,,,,1,0,,7,0,8
6,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,0,2
7,RJ,,,,0,0,,,0,4
6,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,1,8
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,1,8
8,RJ,,,,1,0,,7,0,8
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,1,2
6,RJ,,,,0,0,,,1,2
7,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,1,4
7,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,0,8
7,RJ,,,,1,0,,7,0,8
7,RJ,,,,1,0,,7,1,8
6,RJ,,,,1,0,,7,1,2
7,RJ,,,,1,0,,7,1,2
7,RJ,,,,0,0,,,1,8
6,RJ,,,,1,0,,7,0,8
6,RJ,,,,0,0,,,0,2
7,RJ,,,,0,0,,,0,2
8,RJ,,,,0,1,,,0,8
6,RJ,,,,1,0,,7,0,8
6,RJ,,,,1,0,,7,0,2
8,RJ,,,,0,0,,,0,8
6,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,1,2
7,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,0,2
8,RJ,,,,1,0,,7,1,2
7,RJ,,,,1,0,,7,0,2
7,RJ,,,,1,0,,7,1,2
7,RJ,,,,0,0,,,0,2
6,RJ,,,,1,0,,7,1,8
6,RJ,,,,0,0,,,0,2
6,RJ,,,,1,0,,7,0,8
9,RJ,,,,0,0,,,0,8
6,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,1,2
7,RJ,,,,0,0,,,1,8
6,RJ,,,,1,0,,7,0,8
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,1,8
6,RJ,,,,1,0,,7,1,2
6,RJ,,,,0,0,,,1,4
9,RJ,,,,0,0,,,0,8
6,RJ,,,,1,0,,7,0,8
8,RJ,,,,1,0,,7,0,8
6,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,1,2
9,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,0,8
7,RJ,,,,1,0,,7,0,4
7,RJ,,,,1,0,,7,1,4
6,RJ,,,,0,0,,,1,4
7,RJ,,,,0,0,,,1,4
7,RJ,,,,0,0,,,0,4
7,RJ,,,,1,0,,7,1,8
9,RJ,,,,1,0,,7,1,4
7,RJ,,,,0,0,,,0,8
6,RJ,,,,1,0,,7,1,8
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,1,2
7,RJ,,,,0,0,,,0,4
6,RJ,,,,0,0,,,0,4
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,0,0,,,0,2
8,RJ,,,,0,1,,,0,2
7,RJ,,,,1,0,,7,1,8
6,RJ,,,,1,0,,7,1,2
7,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,1,8
7,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,0,8
6,RJ,,,,1,0,,7,1,8
7,RJ,,,,1,0,,7,0,2
7,RJ,,,,0,0,,,1,2
7,RJ,,,,1,0,,7,0,8
6,RJ,,,,0,0,,,0,2
6,RJ,,,,1,0,,7,0,8
7,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,1,2
7,RJ,,,,1,0,,7,1,8
8,RJ,,,,0,0,,,1,8
6,RJ,,,,0,0,,,0,8
7,RJ,,,,1,0,,7,1,2
7,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,1,2
8,RJ,,,,1,0,,7,0,2
7,RJ,,,,1,0,,7,1,4
8,RJ,,,,1,0,,7,0,8
6,RJ,,,,1,0,,7,0,8
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,0,0,,,0,2
7,RJ,,,,1,0,,7,1,4
8,RJ,,,,1,0,,7,0,8
6,RJ,,,,1,0,,7,0,2
9,RJ,,,,0,0,,,1,2
8,RJ,,,,1,0,,7,1,2
7,RJ,,,,1,0,,7,1,8
6,RJ,,,,1,0,,7,1,8
6,RJ,,,,1,0,,7,0,4
7,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,0,2
8,RJ,,,,1,0,,7,0,2
6,RJ,,,,0,0,,,0,8
6,RJ,,,,1,0,,7,1,2
6,RJ,,,,0,0,,,1,8
9,RJ,,,,1,0,,7,0,8
7,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,1,8
6,RJ,,,,1,0,,7,1,8
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,1,4
7,RJ,,,,1,0,,7,0,4
6,RJ,,,,1,0,,7,1,2
9,RJ,,,,1,0,,7,0,8
8,RJ,,,,1,0,,7,0,8
7,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,0,8
7,RJ,,,,1,0,,7,1,4
6,RJ,,,,1,0,,7,1,2
8,RJ,,,,0,2,,,0,8
6,RJ,,,,1,0,,7,1,8
7,RJ,,,,1,0,,7,1,4
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,0,0,,,0,4
6,RJ,,,,1,0,,7,0,2
7,RJ,,,,1,0,,7,1,4
6,RJ,,,,0,0,,,1,4
7,RJ,,,,1,0,,7,0,4
6,RJ,,,,0,0,,,0,4
8,RJ,,,,1,0,,7,0,8
6,RJ,,,,1,0,,7,0,4
6,RJ,,,,0,0,,,1,8
7,RJ,,,,1,0,,7,1,2
6,RJ,,,,0,0,,,1,8
6,RJ,,,,0,0,,,0,2
6,RJ,,,,0,0,,,0,2
7,RJ,,,,0,0,,,1,2
9,RJ,,,,0,3,,,1,2
6,RJ,,,,0,0,,,1,2
6,RJ,,,,1,0,,7,1,4
8,RJ,,,,1,0,,7,1,8
6,RJ,,,,1,0,,7,1,8
6,RJ,,,,1,0,,7,0,2
7,RJ,,,,1,0,,7,0,2
9,RJ,,,,0,3,,,1,8
8,RJ,,,,0,1,,,1,8
6,RJ,,,,1,0,,7,1,8
7,RJ,,,,1,0,,7,1,8
7,RJ,,,,0,0,,,0,8
8,RJ,,,,0,0,,,0,4
6,RJ,,,,1,0,,7,0,2
9,RJ,,,,1,0,,7,1,8
7,RJ,,,,1,0,,7,1,4
8,RJ,,,,1,0,,7,1,4
6,RJ,,,,1,0,,7,0,8
7,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,1,2
7,RJ,,,,1,0,,7,0,4
7,RJ,,,,1,0,,7,1,2
6,RJ,,,,0,0,,,1,4
8,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,0,2
7,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,1,2
7,RJ,,,,0,0,,,1,2
7,RJ,,,,1,0,,7,0,4
6,RJ,,,,1,0,,7,1,8
7,RJ,,,,1,0,,7,0,4
6,RJ,,,,0,0,,,1,4
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,0,0,,,0,2
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,0,8
6,RJ,,,,1,0,,7,0,2
7,RJ,,,,1,0,,7,1,8
7,RJ,,,,1,0,,7,1,8
8,RJ,,,,0,1,,,0,8
7,RJ,,,,0,1,,,0,8
8,RJ,,,,1,0,,7,1,4
8,RJ,,,,1,0,,7,0,4
6,RJ,,,,1,0,,7,1,2
6,RJ,,,,0,0,,,1,2
6,RJ,,,,1,0,,7,0,4
7,RJ,,,,1,0,,7,0,2
7,RJ,,,,1,0,,7,1,8
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,1,8
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,0,8
7,RJ,,,,1,0,,7,1,8
9,RJ,,,,0,0,,,0,4
7,RJ,,,,1,0,,7,0,2
7,RJ,,,,1,0,,7,0,8
7,RJ,,,,0,0,,,0,8
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,1,2
7,RJ,,,,0,1,,,1,8
6,RJ,,,,1,0,,7,1,2
7,RJ,,,,1,0,,7,0,2
7,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,0,8
8,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,1,2
6,BA,,,,1,0,,7,1,2
6,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,1,2
9,BA,,,,1,0,,7,0,8
8,BA,,,,1,0,,7,0,8
6,BA,,,,1,0,,7,1,8
9,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,0,2
7,BA,,,,1,0,,7,0,4
8,BA,,,,0,0,,,1,8
6,BA,,,,1,0,,7,1,8
9,BA,,,,0,0,,,0,8
6,BA,,,,0,0,,,0,8
9,BA,,,,0,0,,,1,8
6,BA,,,,0,0,,,1,8
6,BA,,,,0,0,,,0,4
7,BA,,,,1,0,,7,1,8
6,BA,,,,1,0,,7,1,8
6,BA,,,,0,0,,,0,8
7,BA,,,,1,0,,7,1,2
6,BA,,,,1,0,,7,0,4
6,BA,,,,1,0,,7,0,8
7,BA,,,,0,0,,,0,8
7,BA,,,,1,0,,7,1,8
9,BA,,,,1,0,,7,1,8
6,BA,,,,0,0,,,0,8
7,BA,,,,1,0,,7,1,8
8,BA,,,,0,0,,,0,8
6,BA,,,,0,0,,,0,8
7,BA,,,,0,0,,,1,8
8,BA,,,,1,0,,7,1,8
6,BA,,,,0,0,,,1,8
7,BA,,,,1,0,,7,1,8
9,BA,,,,1,0,,7,1,8
6,BA,,,,0,0,,,1,8
7,RJ,,,,0,0,,,1,4
6,RJ,,,,1,0,,7,0,8
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,0,8
6,RJ,,,,1,0,,7,1,8
6,RJ,,,,1,0,,7,1,2
7,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,1,4
7,RJ,,,,1,0,,7,1,8
8,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,1,2
7,RJ,,,,1,0,,7,0,8
7,RJ,,,,1,0,,7,0,4
6,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,1,8
8,RJ,,,,1,0,,7,0,8
7,RJ,,,,1,0,,7,0,8
6,RJ,,,,1,0,,7,0,2
7,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,1,8
6,RJ,,,,0,0,,,0,8
7,RJ,,,,1,0,,7,1,4
6,RJ,,,,1,0,,7,0,8
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,0,8
8,RJ,,,,1,0,,7,1,2
7,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,1,8
7,RJ,,,,1,0,,7,1,4
7,RJ,,,,1,0,,7,1,2
8,RJ,,,,1,0,,7,0,8
7,RJ,,,,1,0,,7,0,8
7,RJ,,,,1,0,,7,0,4
7,RJ,,,,1,0,,7,1,2
7,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,1,8
7,RJ,,,,1,0,,7,0,8
7,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,0,8
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,1,8
6,RJ,,,,1,0,,7,0,2
7,RJ,,,,1,0,,7,1,4
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,1,2
8,RJ,,,,1,0,,7,1,8
7,RJ,,,,1,0,,7,0,8
7,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,1,8
7,RJ,,,,1,0,,7,1,2
7,RJ,,,,1,0,,7,0,8
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,1,2
7,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,1,2
7,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,0,8
7,RJ,,,,1,0,,7,1,4
6,RJ,,,,1,0,,7,0,2
8,RJ,,,,1,0,,7,1,2
7,RJ,,,,1,0,,7,1,2
7,RJ,,,,1,0,,7,0,8
6,RJ,,,,0,0,,,1,8
7,RJ,,,,1,0,,7,1,2
7,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,1,8
6,RJ,,,,1,0,,7,0,2
6,RJ,,,,1,0,,7,0,4
6,RJ,,,,1,0,,7,1,2
7,RJ,,,,1,0,,7,1,2
6,RJ,,,,1,0,,7,1,8
6,RJ,,,,1,0,,7,0,2
7,RJ,,,,1,0,,7,0,8
6,RJ,,,,1,0,,7,1,4
6,RJ,,,,1,0,,7,0,8
6,RJ,,,,1,0,,7,1,8
6,RJ,,,,1,0,,7,0,8
9,RJ,,,,1,0,,7,0,8
7,RJ,,,,1,0,,7,1,8
7,RJ,,,,1,0,,7,1,8
7,RJ,,,,0,2,,,0,8
9,RJ,,,,0,0,,,1,8
6,RJ,,,,1,0,,7,0,4
